Latitude,SqFtTotLiving,SqFt2ndFloor,Longitude,YrBuilt,SqFtFinBasement,SqFt1stFloor
47.533245,3550,2000,-122.1741111,2017,0,1550
47.3981776,650,0,-122.5260333,1928,0,650
47.6616817,2270,1030,-122.3631419,1919,190,1050
47.6723915,3870,1980,-122.1942116,2017,0,1890
47.6282881,3580,860,-122.307628,1909,1010,1010
47.7676326,1630,0,-122.2145821,1960,450,1180
47.6805177,1090,0,-122.3518433,1928,300,790
47.3471875,1420,0,-122.2969646,1960,0,1420
47.4652882,1120,0,-122.4944013,1970,0,880
47.4827058,2520,0,-122.2344903,1949,700,1420
47.4376614,2660,0,-122.1086717,1962,870,1790
47.5600434,1050,330,-122.2923431,2018,360,360
47.7360702,1680,0,-122.1811804,1969,500,1180
47.7286624,2180,0,-122.118689,1978,760,1420
47.6859344,2910,1050,-122.3781831,2017,840,1020
47.7314403,1950,0,-122.1855605,1972,860,1090
47.5474168,2200,0,-122.2201232,1958,1100,1100
47.6762027,1480,0,-122.304018,1925,0,1480
47.690348,1430,500,-122.3804422,2017,450,480
47.5760692,1630,560,-122.4104782,2018,510,560
47.6533311,1890,860,-122.4107625,1910,170,860
47.6693849,1540,510,-122.354767,2015,510,520
47.495502,1650,1010,-122.2986821,2018,0,640
47.493639,3900,2060,-122.0910394,2004,0,1840
47.7153189,960,0,-122.214873,1970,0,960
47.5776563,2690,1050,-122.286833,1925,380,1260
47.5730777,1700,0,-122.1469508,1954,850,850
47.5730011,2310,0,-122.4051085,1961,750,1560
47.6777986,1780,0,-122.2802886,1955,0,1780
47.6147901,3230,0,-122.1705873,1957,1400,1830
47.6035133,1360,500,-122.3036488,2016,360,500
47.5644278,2710,860,-122.1431949,1967,0,1850
47.534209,1600,550,-122.350862,2016,0,500
47.5314628,2480,0,-122.3490369,1949,400,1470
47.3344717,3030,0,-122.3373012,1972,1150,1880
47.5332672,2640,1320,-122.1708341,2017,0,1320
47.321578,1160,0,-122.282437,1942,0,1160
47.667501,3200,1670,-122.1704586,2016,0,1530
47.5159857,1240,0,-122.3769544,1928,0,1240
47.3392561,970,0,-122.2880835,1962,0,970
47.6569607,1560,0,-122.3328535,1912,0,1200
47.6572479,1780,0,-122.3604739,1908,140,1050
47.741704,2890,1330,-122.285183,1976,0,1560
47.6939952,1040,0,-122.3561236,1920,0,1040
47.5112538,1580,0,-122.2441328,1953,720,860
47.7010214,2580,0,-122.3787839,1965,1290,1290
47.4943492,1810,0,-122.2234707,1920,0,1810
47.6653319,1180,440,-122.2806457,2019,370,370
47.4502943,1440,0,-122.1576284,1967,200,1240
47.5341668,1460,500,-122.3507822,2016,0,460
47.7717304,1880,0,-122.2642845,1960,700,1180
47.4432617,1030,0,-122.2776831,1956,0,1030
47.5306239,810,0,-122.2889232,1924,0,810
47.6779248,1670,510,-122.3738741,2019,590,570
47.4631303,1710,0,-122.18945,1968,550,1160
47.5398152,2030,0,-122.2993395,1969,780,1250
47.289243,870,0,-122.174343,1953,0,870
47.430894,3250,0,-122.2074096,1966,1400,1850
47.3327889,2020,0,-122.1971132,1978,680,1340
47.5032331,1900,0,-122.237114,1953,0,1900
47.5500658,2010,720,-122.391974,1928,0,1290
47.667156,3180,1660,-122.1704668,2016,0,1520
47.4463193,1610,0,-122.2729474,1971,530,1080
47.5014382,1840,0,-122.3673881,1967,600,1240
47.626313,3670,0,-122.116484,1965,0,2590
47.6077993,1740,0,-122.1220147,1958,570,1170
47.3943125,1770,0,-122.1964979,1962,0,1770
47.6943109,1450,470,-122.3780791,2016,50,500
47.7303019,2480,0,-122.18071,1967,680,1800
47.5004498,1510,0,-122.1672761,1962,0,1510
47.6538263,1080,360,-122.3487313,2018,360,360
47.497596,2140,0,-122.3062018,1930,680,1040
47.7342435,3350,1810,-122.3043434,2017,0,1540
47.4375567,2525,1515,-122.1566841,2018,0,1010
47.5340679,1350,530,-122.2786592,2017,290,530
47.7373004,1590,0,-122.315216,1969,480,1110
47.2865746,1590,0,-122.1930499,1962,0,1590
47.6494796,2530,0,-122.3217854,1922,580,1370
47.3611546,2260,1090,-122.2765415,1978,0,1170
47.564862,1720,590,-122.3699135,2016,0,590
47.7567397,2290,0,-122.33145,1978,930,1360
47.6884475,1920,0,-122.3346345,1921,800,1120
47.6835339,2150,0,-122.3940232,1948,440,1370
47.6793722,1750,0,-122.1111555,1974,350,1400
47.7075892,740,0,-122.3540248,1935,0,740
47.4975948,2180,1290,-122.2588939,2016,0,890
47.526231,2150,0,-122.203362,1977,720,1430
47.7751868,1650,0,-122.2893452,1950,120,1530
47.3660952,1430,0,-122.1111572,1967,0,1430
47.325902,2300,0,-122.208756,1967,0,1500
47.734357,2380,0,-122.3262,1954,1190,1190
47.4726574,720,0,-122.2907388,1949,0,720
47.7344692,1470,0,-122.1972719,1976,440,1030
47.5146475,1220,660,-122.3439498,2018,0,560
47.5258637,990,0,-122.1985431,1946,0,990
47.663021,1960,1000,-122.3258595,1909,0,960
47.711855,1220,0,-122.2325741,1967,0,1220
47.4138081,1220,0,-122.332597,1961,0,1220
47.7725047,2770,0,-122.3653612,1966,1150,1620
47.6350676,2060,0,-122.3673602,1904,0,1220
47.5187231,1000,0,-122.3399259,1954,0,1000
47.2770041,1140,0,-122.2503042,1980,0,1140
47.4422765,1790,0,-122.2780015,1956,0,1790
47.4416604,1850,0,-122.1259903,1977,510,1340
47.7746206,1980,990,-122.2007769,1974,0,990
47.6427492,1580,0,-122.4013758,1904,0,980
47.7158389,2380,1400,-122.2918318,2015,0,980
47.6780587,1320,480,-122.37377,2016,360,480
47.7226613,2080,0,-122.2260058,1961,950,1130
47.4511249,1920,0,-122.3759125,1955,650,1270
47.3826948,2370,630,-122.2877781,1959,0,1740
47.4034066,1800,0,-122.1058717,1975,0,1800
47.675884,2400,670,-122.1702796,1975,0,1730
47.3497623,3200,1630,-122.1522668,2003,0,1570
47.6963151,1790,0,-122.3590858,1925,190,800
47.7658274,1380,0,-122.3317697,1959,0,1380
47.551032,950,0,-122.3882387,1909,0,810
47.6724044,2040,0,-122.2770026,1941,400,1640
47.4971299,2940,1720,-122.1734109,2019,0,1220
47.4361968,3432,1505,-122.1573894,2019,909,1018
47.4586767,1750,0,-122.1657058,1969,340,1410
47.7179196,1580,0,-122.2338754,1975,490,1090
47.6828192,1360,0,-122.3430137,1925,200,1160
47.5141339,1220,660,-122.3439955,2018,0,560
47.635426,2230,790,-122.3713739,2017,650,790
47.472817,3520,1820,-122.125986,2019,0,1700
47.6589542,1060,340,-122.3485195,2017,330,390
47.6626839,1150,0,-122.276173,1949,0,1150
47.4677857,2497,750,-122.3618871,1918,0,1559
47.495275,2990,1320,-122.1453849,2016,180,1490
47.5712441,1230,410,-122.2963014,2017,0,410
47.7102712,3100,930,-122.3645948,1918,710,1460
47.5531236,2460,770,-122.2805541,2017,0,850
47.7256051,2370,1190,-122.365949,1969,0,1180
47.4566616,2140,360,-122.1764901,1959,0,1780
47.3449745,2334,1350,-122.1371141,2018,0,984
47.340779,1040,0,-122.0922459,1962,0,1040
47.3700909,1340,0,-122.2894174,1959,0,1340
47.6781535,1170,0,-122.3035263,1946,250,920
47.6405145,1990,0,-122.1028349,1975,500,1490
47.7527195,2360,0,-122.1467512,1979,450,1910
47.6038126,1290,480,-122.3115211,2018,350,460
47.7601665,1720,0,-122.3385622,1965,0,1720
47.4302897,2330,0,-122.1035039,1953,900,1430
47.6648209,1470,490,-122.3467047,2018,490,490
47.6866594,2080,0,-122.3363945,1950,760,1320
47.4822408,1040,0,-122.2947646,1943,0,1040
47.5350333,4030,470,-122.2354687,1969,1540,2020
47.5154261,1700,0,-122.3789659,1944,850,850
47.4930127,3730,1850,-122.1424658,2019,0,1210
47.667757,3030,900,-122.3586955,2005,900,900
47.7357017,1560,0,-122.1807145,1972,300,1260
47.3712015,1600,0,-122.3108083,1960,0,1600
47.4848683,1400,0,-122.230525,1953,0,1400
47.5016558,1560,770,-122.3792842,1947,0,1140
47.6763948,1250,0,-122.3617506,1929,0,940
47.413781,1950,0,-122.1854877,1978,820,1130
47.5071874,2190,0,-122.3847725,1967,480,1710
47.5199569,950,0,-122.3464531,1954,0,950
47.6158881,1850,0,-122.1196592,1959,0,1850
47.5867111,910,0,-122.3078048,1902,0,910
47.6749745,1560,0,-122.3279128,1926,0,1020
47.3414903,2160,970,-122.1973094,1984,0,1190
47.6736124,1360,0,-122.1724066,1967,0,1360
47.5659854,1690,640,-122.3661248,2018,410,640
47.6130705,1720,680,-122.2857637,1901,0,1040
47.5218732,730,0,-122.339157,1950,0,730
47.7421358,1390,0,-122.2243779,1960,0,1390
47.7153953,2580,0,-122.3735488,1957,1130,1450
47.5201061,1060,0,-122.2868925,1911,0,1060
47.4403784,1930,0,-122.1908994,1963,600,1330
47.3280367,1130,0,-122.2819138,1968,0,1130
47.7528557,3030,0,-122.3023365,1949,1530,1500
47.4370738,2525,1515,-122.1563759,2018,0,1010
47.5218975,1370,0,-122.2035651,1952,0,1370
47.7099546,1010,0,-122.3604463,1917,0,1010
47.5522755,1730,0,-122.3768526,1918,300,1160
47.2710509,1760,0,-122.1287826,1965,0,1760
47.6454369,2020,0,-122.1755848,1972,0,2020
47.3518765,2580,1410,-122.1340716,2015,0,1170
47.7399948,3240,0,-122.2463341,1978,1620,1620
47.480431,700,0,-122.3374741,1943,0,700
47.3493383,1340,0,-122.3067616,1975,340,1000
47.3920383,1697,0,-122.2105246,1920,0,1277
47.4926716,2970,0,-122.3623379,1942,1320,1650
47.5654747,1900,910,-122.1350706,1973,0,990
47.6951796,1870,0,-122.1699269,1976,450,1420
47.513259,2730,1480,-122.377807,2016,0,1250
47.6339671,2080,0,-122.3952845,1930,300,1100
47.5598189,1900,0,-122.1671951,1975,480,1420
47.4519966,2860,0,-122.1317008,1969,0,1960
47.4088254,2130,0,-122.3151294,1961,0,1690
47.3028787,1560,0,-122.3680644,1976,520,1040
47.4762278,2950,1700,-122.1220293,2016,0,1250
47.5497328,2880,0,-122.2146288,1964,810,2070
47.4874457,1590,630,-122.16167,2016,310,650
47.6865171,1730,0,-122.1133585,1967,720,1010
47.5922626,1400,480,-122.3011311,2016,0,480
47.6893239,2050,0,-122.3114787,1929,350,1200
47.5816016,2670,0,-122.2895303,1912,0,1420
47.7556519,2590,0,-122.3708591,1951,960,1630
47.5626565,760,0,-122.3622791,1935,0,760
47.6010978,1940,0,-122.126634,1961,970,970
47.7481101,2400,0,-122.3503877,1978,800,1600
47.7196053,2320,0,-122.2257713,1963,1140,1180
47.4764577,1350,0,-122.1478664,1968,0,1350
47.496514,2760,1090,-122.228401,2017,610,1060
47.5534365,1770,650,-122.2829091,2017,0,530
47.6747283,1410,440,-122.3671387,2018,0,470
47.7598274,4130,0,-122.3709643,1956,1700,2430
47.4878991,1340,610,-122.1621282,2016,110,620
47.6781771,2490,940,-122.3502582,1923,500,1050
47.6392449,1540,540,-122.3865665,2015,460,540
47.4360617,3188,1477,-122.1573771,2019,0,1711
47.5139234,3860,1500,-122.1549145,2016,1180,1180
47.7639229,2180,0,-122.2294182,1965,0,2180
47.688696,2870,0,-122.1575831,1972,1400,1470
47.6663009,1610,0,-122.3331659,1909,0,1170
47.5086157,3180,0,-122.1968441,1963,0,3180
47.7058385,1770,0,-122.3671103,1953,590,1180
47.3984923,700,0,-122.323194,1953,0,700
47.3489913,1100,0,-122.2269854,1900,0,790
47.6166531,1600,340,-122.3059996,2018,460,460
47.7225676,2010,0,-122.2242548,1961,770,1240
47.6774826,2280,990,-122.3083804,1918,220,1070
47.7297721,1710,1090,-122.3293296,1987,0,620
47.5958547,1910,650,-122.3009081,2019,610,650
47.5785699,1110,0,-122.3096122,1931,0,790
47.3441778,1800,0,-122.197693,1962,0,1800
47.5588114,2320,0,-122.1773654,1972,830,1490
47.3773307,1320,0,-122.3031871,1959,0,1320
47.6937395,1170,0,-122.3005881,1954,0,1170
47.6539783,1570,610,-122.3537186,1997,360,600
47.5800584,1440,560,-122.3162613,2017,320,560
47.5116859,820,0,-122.3419519,1950,0,820
47.5572384,2440,0,-122.293851,1955,1220,1220
47.6002007,1060,390,-122.3049288,2008,280,390
47.3316489,2818,0,-122.363107,1972,910,1908
47.4472731,1900,0,-122.1230984,1980,0,1900
47.5746432,1280,0,-122.4097981,1916,160,1120
47.6703626,1710,0,-122.1520178,1968,490,1220
47.6832492,2570,1360,-122.2985061,2018,0,1210
47.6724597,1570,0,-122.3950036,1900,500,1070
47.3307108,970,0,-122.333702,1961,0,970
47.6704297,1570,0,-122.3944052,1945,0,1190
47.4424838,1240,0,-122.189215,1968,0,1240
47.3441253,1160,0,-122.2750501,1968,0,1160
47.4974954,2200,0,-122.176708,1958,900,1300
47.3419486,1510,0,-122.1969334,1969,0,1510
47.6823493,580,0,-122.303223,1948,0,580
47.7180211,1930,0,-122.3232653,1947,0,1930
47.4551396,2760,0,-122.2094852,1971,1100,1660
47.5987288,1800,690,-122.2989654,2016,420,690
47.5885795,1150,0,-122.1327733,1955,0,1150
47.6887467,1800,900,-122.321208,1925,0,900
47.5546312,1820,800,-122.1633013,1984,0,1020
47.7772778,1320,0,-122.3024911,1954,0,1320
47.6805297,1540,0,-122.3701219,1955,400,1140
47.4767762,4630,2070,-122.1305174,2017,970,1590
47.41687,2340,0,-122.2186878,1945,0,1980
47.456115,1810,0,-122.1649016,1976,440,1370
47.570236,2070,1020,-122.3597748,2018,0,1050
47.5845757,1460,520,-122.303649,2017,420,520
47.3905305,2640,0,-122.3202917,1964,1060,1580
47.2619346,2190,1340,-122.29305,2016,0,850
47.7297747,2480,0,-122.2192769,1978,460,2020
47.6973957,2690,0,-122.1358122,1980,710,1980
47.6125252,1380,470,-122.3111739,2017,470,440
47.6692185,1540,510,-122.3547663,2015,510,520
47.7237512,2700,0,-122.1819186,1966,0,2000
47.632565,2860,0,-122.0900877,1977,1140,1720
47.4954774,1640,1030,-122.2991485,2018,0,610
47.7360554,1560,0,-122.2368866,1969,370,1190
47.5681507,2580,0,-122.4097559,1947,980,1600
47.6673492,1690,680,-122.3712306,1900,0,1010
47.515837,1800,760,-122.348901,2019,310,730
47.5070972,1300,0,-122.3743681,1956,0,1300
47.7170177,2420,0,-122.2013558,1963,1040,1380
47.6275448,1590,680,-122.3209971,2019,230,680
47.6892141,930,0,-122.2835882,1949,0,930
47.751822,1800,0,-122.3063034,1973,600,1200
47.7158797,1790,0,-122.1664107,1972,410,1380
47.6418227,2260,0,-122.2035029,1970,1080,1180
47.3894109,700,0,-122.5118738,1954,0,700
47.471945,3360,1910,-122.12601,2018,0,1450
47.4435354,1408,0,-122.4584793,1947,0,1408
47.6993659,3240,120,-122.2322108,1980,1190,1930
47.66921,980,340,-122.371604,2019,280,360
47.4971982,2670,1600,-122.1741737,2019,0,1070
47.7641223,1460,0,-122.2654125,1958,260,1200
47.7220199,1900,0,-122.2198514,1968,680,1220
47.5058891,1170,0,-122.3475977,1953,0,1170
47.471625,1330,0,-122.3502292,1952,0,1330
47.296229,1270,0,-122.2256559,1913,0,1270
47.697398,1520,0,-122.3542881,1938,760,760
47.5897185,1800,0,-122.2001058,1952,0,1800
47.7030826,2090,0,-122.1935882,1978,900,1190
47.5050165,4220,2070,-122.1476546,2016,0,2150
47.4776048,800,0,-122.2679622,1943,0,800
47.6713092,2300,0,-122.1696444,1967,960,1340
47.4792009,2230,0,-122.1445522,1978,930,1300
47.4862072,1000,0,-122.126658,1959,0,1000
47.6784958,370,0,-122.3136025,1911,0,870
47.3459404,1620,0,-122.305248,1967,430,1190
47.3265512,1260,0,-122.1368318,1969,0,1260
47.5604842,2400,0,-122.1295879,1978,870,1530
47.6727444,1620,0,-122.3337661,1948,670,950
47.4802379,1320,0,-122.3427912,1944,0,1320
47.5532431,1150,490,-122.2820371,2019,170,490
47.4562631,780,0,-122.1939774,1947,0,780
47.5949813,1675,535,-122.3073484,2016,540,600
47.4094569,1750,0,-122.21027,1967,600,1150
47.495047,2470,1180,-122.2981079,2018,170,1120
47.5597484,1870,0,-122.2741991,1955,830,1040
47.3039871,2210,1050,-122.3495943,1987,0,1160
47.6319731,1470,0,-122.1252413,1957,0,1470
47.6002471,1720,0,-122.1177352,1957,0,1550
47.4739757,1610,0,-122.1378142,1977,0,1610
47.7688619,1820,0,-122.3259529,1958,580,1240
47.438825,1600,0,-122.276632,1968,150,1450
47.4100257,2030,0,-122.1728731,1980,850,1180
47.5531328,1400,540,-122.2821863,2019,320,540
47.627098,1790,0,-122.1032132,1972,0,1790
47.704924,3570,0,-122.2755146,1935,1560,2010
47.4361968,2487,1462,-122.1573894,2019,0,1025
47.6350317,2440,0,-122.3529281,1905,800,1060
47.6858923,1890,0,-122.1988194,1965,0,1890
47.5144603,1180,0,-122.2541765,1925,220,960
47.5196731,1650,0,-122.2724262,1952,630,1020
47.352978,1970,0,-122.2930452,1969,770,1200
47.5768545,2140,0,-122.2356641,1959,0,2140
47.683019,1600,0,-122.1902216,1967,510,1090
47.4834151,2850,0,-122.340842,1983,1400,1450
47.6473712,1510,0,-122.3733039,1948,210,970
47.5139284,3760,1750,-122.1546258,2016,590,1420
47.6589879,1050,330,-122.3484976,2017,360,360
47.4489333,2950,0,-122.3604123,1948,1310,1640
47.5694928,2240,0,-122.1297348,1968,780,1460
47.3712165,1930,780,-122.4632578,1900,0,1150
47.2619346,2900,1630,-122.29305,2016,0,1270
47.6399246,3460,0,-122.3937602,1937,1660,1080
47.6460667,3080,0,-122.1763066,1965,970,2110
47.7613618,1800,0,-122.2643636,1969,0,1800
47.7760649,3020,0,-122.3885249,1949,1510,1510
47.6223313,1570,520,-122.3185217,2018,0,530
47.6717395,3050,1620,-122.1987506,2017,0,1430
47.774803,2230,0,-122.293842,1966,450,1780
47.7473425,3920,1700,-122.2292682,2018,930,1290
47.4505719,2620,0,-122.3691479,1959,950,1670
47.3216457,1200,0,-122.2143201,1953,0,1200
47.5940587,1560,0,-122.1382086,1960,0,1560
47.570236,2040,680,-122.3599028,2018,0,680
47.5652443,1630,660,-122.3663237,2019,310,660
47.5444328,2170,0,-122.3787972,1957,770,1400
47.5760682,1670,560,-122.4106045,2018,540,570
47.544597,1240,430,-122.3747052,2018,360,450
47.5252723,1760,0,-122.2806603,1967,500,1260
47.6186697,1670,690,-122.3114332,2015,340,640
47.7410554,1410,590,-122.3272771,2019,290,530
47.542487,2310,0,-122.227891,1974,0,2310
47.5572039,1920,0,-122.1493541,1980,390,1530
47.6850228,1370,0,-122.2951677,1940,0,1370
47.5698478,1960,780,-122.3598434,2018,400,780
47.5347431,3550,2000,-122.1720976,2017,0,1550
47.6318312,2540,0,-122.1923096,1976,0,2540
47.6856967,2300,0,-122.2961703,1951,1150,1150
47.4420674,1590,0,-122.2822913,1957,0,1590
47.4361968,2525,1515,-122.1573894,2019,0,1010
47.6883746,1640,0,-122.3146691,1928,0,990
47.7634522,3010,0,-122.2751929,1949,1130,1880
47.5028345,1340,0,-122.1679579,1963,0,1340
47.4642893,2680,0,-122.1954091,1968,1200,1480
47.5658224,1440,410,-122.3723157,2018,330,410
47.56592,1440,410,-122.3721428,2018,330,410
47.5958621,1870,650,-122.3009027,2019,570,650
47.5790093,900,0,-122.393844,1921,120,780
47.7700811,2140,1260,-122.2401204,2016,0,880
47.667001,2170,0,-122.3636729,1951,1000,1170
47.7490446,3120,1770,-122.2383931,2017,0,1350
47.6727797,2990,1090,-122.2710223,2018,610,1290
47.5555502,1820,620,-122.2813098,2017,540,660
47.5919913,1580,510,-122.3015342,2017,0,640
47.3323681,2050,0,-122.3631557,1972,600,1450
47.6747818,1810,0,-122.3512062,1911,670,670
47.5729135,1450,0,-122.1779028,1955,0,1450
47.6772739,1820,670,-122.38719,2016,480,670
47.51239,1950,0,-122.3926571,1953,0,1950
47.6908312,1440,640,-122.3052882,2019,260,540
47.4957652,2470,1180,-122.2979924,2018,170,1120
47.4849699,1380,640,-122.1616799,2016,150,590
47.3679879,2130,0,-122.3173209,1966,0,2130
47.573814,1120,0,-122.2116977,1955,0,1120
47.7281407,1480,0,-122.1928084,1975,260,1220
47.5483488,1380,0,-122.2882179,1926,130,930
47.3913024,2190,0,-122.1610932,1988,0,2190
47.5524296,1810,0,-122.3746034,1914,720,1090
47.71231,3510,1980,-122.22796,2018,0,1530
47.5940477,1460,560,-122.2966157,2018,340,560
47.6841538,1290,430,-122.3764414,2018,430,430
47.5634416,3010,0,-122.1604014,1976,1430,1580
47.6856096,1880,0,-122.308162,1928,140,1040
47.4122039,2160,0,-122.2110198,1962,1080,1080
47.6647873,1770,590,-122.3414697,2019,590,590
47.2823804,1080,0,-122.2733448,1950,0,1080
47.694422,900,0,-122.378735,1954,0,900
47.4513636,3070,0,-122.1517644,1967,1390,1680
47.5171253,860,0,-122.1738516,1942,0,860
47.4323338,1410,0,-122.3297104,1960,0,1410
47.6921224,3320,0,-122.2814707,1959,1660,1660
47.5920766,1360,0,-122.2901032,1924,240,1120
47.5685256,670,180,-122.3601508,2018,230,260
47.5462211,1540,0,-122.1737879,1962,520,1020
47.3653503,2090,0,-122.1476598,1957,580,1510
47.56592,1440,410,-122.3721428,2018,330,410
47.5056101,5490,2070,-122.1476666,2016,1270,2150
47.4879308,1310,610,-122.1620946,2016,110,590
47.3963606,3430,1310,-122.3195099,2000,0,2120
47.5141339,1250,670,-122.3439955,2018,0,580
47.764579,1500,0,-122.276251,1955,0,1500
47.5267386,2320,0,-122.3801217,1955,980,1340
47.5327002,2130,0,-122.2710795,1999,840,1290
47.6761199,2150,0,-122.359764,1926,0,1170
47.5915962,2320,0,-122.1548189,1966,870,1450
47.6704101,720,0,-122.3720257,1950,0,720
47.4903109,1730,0,-122.1158537,1963,720,1010
47.5263817,1210,430,-122.3222186,2015,0,400
47.5608712,2720,1200,-122.2803663,2017,0,1280
47.487895,1220,0,-122.1238524,1963,0,1220
47.5942331,1200,0,-122.3009001,1905,0,1200
47.7691883,2280,0,-122.167852,1977,980,1300
47.6410805,1380,0,-122.3193476,1955,0,1380
47.4358173,3322,1338,-122.1591821,2019,953,1031
47.3024488,1670,750,-122.3703343,1976,0,920
47.7011709,1700,0,-122.1704233,1977,480,1220
47.6725259,1190,0,-122.2771602,1942,0,1190
47.5595272,3370,900,-122.1461613,1976,1220,1250
47.585793,1260,0,-122.306468,1937,0,1260
47.4891135,1360,0,-122.3321161,1957,0,1360
47.3205781,1900,0,-122.3773934,1980,550,1350
47.3678524,2600,0,-122.1048571,1963,1300,1300
47.7064869,2660,1510,-122.297838,2019,0,1150
47.6826611,1370,0,-122.2867517,1954,460,910
47.4865908,1940,0,-122.3309065,1954,930,1010
47.7310616,1640,670,-122.1936103,1968,0,970
47.702258,2970,1140,-122.3807821,1939,870,960
47.6911942,3860,1180,-122.3803586,2008,1120,1560
47.5672386,930,0,-122.3958178,1948,0,930
47.4588868,1650,0,-122.173335,1961,640,1010
47.5497641,3440,600,-122.2128955,1976,560,2280
47.5127214,2610,1340,-122.3713137,2017,0,1060
47.6716936,1610,0,-122.2780361,1941,0,1090
47.686772,1950,0,-122.3531851,1931,500,890
47.702204,2710,0,-122.2335531,1976,1100,1610
47.7237075,850,0,-122.2888707,1949,0,850
47.6490379,2400,1110,-122.4145795,1939,400,890
47.5897161,1350,540,-122.3139489,2016,300,510
47.556536,1490,560,-122.2884621,2017,370,560
47.6914655,1690,600,-122.1888268,1974,0,1090
47.595799,1710,630,-122.2997759,2016,500,580
47.6739288,1390,430,-122.385891,2019,0,470
47.5462607,1920,0,-122.3033046,1957,810,1110
47.7487671,3070,0,-122.2885938,1942,990,2080
47.6786086,1500,500,-122.3755642,2016,500,500
47.5465089,1490,475,-122.3214293,2016,0,540
47.5332373,1730,0,-122.2875162,1961,680,1050
47.5330541,3460,1320,-122.1720202,2017,820,1320
47.684314,1200,460,-122.363019,2019,310,430
47.6647876,1810,0,-122.1426125,1969,470,1340
47.5526522,1430,0,-122.2114523,1952,0,1430
47.3361872,860,0,-122.2806608,1970,0,860
47.3196832,2080,0,-122.1854779,1990,700,1380
47.737418,2220,0,-122.2473006,1977,630,1590
47.3126768,2570,0,-122.3723515,1967,0,2570
47.7594601,2490,920,-122.2635865,1965,0,1570
47.3195591,2204,0,-122.3856025,1972,396,1808
47.5761546,1670,560,-122.4106037,2018,540,570
47.7570676,2090,0,-122.3046383,1961,620,1470
47.6904916,1420,490,-122.3651884,2018,0,490
47.6364699,1980,0,-122.3897901,1911,0,970
47.6920102,3290,0,-122.3836828,1959,1100,2190
47.6519161,3300,0,-122.1928778,1964,1440,1860
